ID_partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
6281,IA_facil,17,Derrota,4,True
6281,IA_medio,19,Empate,6,True
6281,IA_dificil,19,Empate,7,False
6282,IA_facil,20,Derrota,5,True
6282,IA_medio,19,Derrota,5,True
6282,IA_dificil,21,Victoria,6,False
6283,IA_facil,19,Empate,7,False
6283,IA_medio,19,Empate,6,True
6283,IA_dificil,19,Empate,6,True
6284,IA_facil,18,Derrota,5,True
6284,IA_medio,20,Derrota,4,True
6284,IA_dificil,21,Victoria,6,False
6285,IA_facil,18,Derrota,3,True
6285,IA_medio,19,Victoria,8,False
6285,IA_dificil,18,Derrota,5,True
6286,IA_facil,19,Victoria,5,False
6286,IA_medio,17,Derrota,4,True
6286,IA_dificil,17,Derrota,3,True
6287,IA_facil,22,Derrota,6,True
6287,IA_medio,20,Victoria,5,True
6287,IA_dificil,17,Derrota,5,True
6288,IA_facil,18,Derrota,5,True
6288,IA_medio,19,Empate,4,True
6288,IA_dificil,19,Empate,5,True
6289,IA_facil,21,Victoria,5,False
6289,IA_medio,19,Derrota,4,False
6289,IA_dificil,13,Derrota,4,False
6290,IA_facil,18,Victoria,5,True
6290,IA_medio,17,Derrota,5,True
6290,IA_dificil,17,Derrota,5,True
6291,IA_facil,21,Victoria,4,False
6291,IA_medio,8,Derrota,3,False
6291,IA_dificil,10,Derrota,3,False
6292,IA_facil,18,Derrota,5,True
6292,IA_medio,17,Derrota,5,True
6292,IA_dificil,20,Victoria,5,True
6293,IA_facil,18,Derrota,6,True
6293,IA_medio,17,Derrota,5,True
6293,IA_dificil,20,Victoria,6,True
6294,IA_facil,20,Victoria,4,True
6294,IA_medio,19,Derrota,5,True
6294,IA_dificil,17,Derrota,4,True
6295,IA_facil,18,Victoria,4,True
6295,IA_medio,17,Derrota,6,True
6295,IA_dificil,17,Derrota,7,True
6296,IA_facil,17,Derrota,6,True
6296,IA_medio,18,Empate,5,True
6296,IA_dificil,18,Empate,5,True
6297,IA_facil,21,Victoria,7,False
6297,IA_medio,16,Derrota,6,False
6297,IA_dificil,20,Derrota,6,False
6298,IA_facil,17,Derrota,4,True
6298,IA_medio,17,Derrota,4,True
6298,IA_dificil,20,Victoria,5,False
6299,IA_facil,18,Victoria,5,True
6299,IA_medio,17,Derrota,4,True
6299,IA_dificil,17,Derrota,5,True
6300,IA_facil,17,Derrota,5,True
6300,IA_medio,17,Derrota,4,True
6300,IA_dificil,20,Victoria,7,False
6301,IA_facil,21,Victoria,5,False
6301,IA_medio,8,Derrota,4,False
6301,IA_dificil,16,Derrota,4,False
6302,IA_facil,20,Empate,6,False
6302,IA_medio,20,Empate,4,True
6302,IA_dificil,19,Derrota,5,True
6303,IA_facil,17,Derrota,4,True
6303,IA_medio,19,Victoria,6,False
6303,IA_dificil,22,Derrota,5,True
6304,IA_facil,19,Victoria,6,False
6304,IA_medio,17,Derrota,5,True
6304,IA_dificil,17,Derrota,4,True
6305,IA_facil,22,Derrota,4,True
6305,IA_medio,19,Victoria,7,False
6305,IA_dificil,17,Derrota,5,True
6306,IA_facil,17,Derrota,4,True
6306,IA_medio,21,Victoria,5,False
6306,IA_dificil,17,Derrota,4,False
6307,IA_facil,17,Derrota,5,True
6307,IA_medio,21,Victoria,7,False
6307,IA_dificil,18,Derrota,5,True
6308,IA_facil,19,Derrota,5,True
6308,IA_medio,20,Victoria,7,False
6308,IA_dificil,17,Derrota,5,True
6309,IA_facil,17,Derrota,4,True
6309,IA_medio,18,Empate,5,True
6309,IA_dificil,18,Empate,5,True
6310,IA_facil,19,Derrota,5,True
6310,IA_medio,18,Derrota,5,True
6310,IA_dificil,20,Victoria,6,False
6311,IA_facil,12,Derrota,5,False
6311,IA_medio,14,Derrota,5,False
6311,IA_dificil,21,Victoria,5,False
6312,IA_facil,21,Victoria,5,False
6312,IA_medio,10,Derrota,4,False
6312,IA_dificil,13,Derrota,4,False
6313,IA_facil,17,Derrota,5,True
6313,IA_medio,18,Victoria,4,True
6313,IA_dificil,17,Derrota,7,True
6314,IA_facil,17,Derrota,6,True
6314,IA_medio,18,Victoria,4,True
6314,IA_dificil,17,Derrota,7,True
6315,IA_facil,22,Derrota,6,True
6315,IA_medio,17,Empate,3,True
6315,IA_dificil,17,Empate,4,True
6316,IA_facil,18,Derrota,5,True
6316,IA_medio,20,Victoria,5,True
6316,IA_dificil,17,Derrota,4,True
6317,IA_facil,18,Empate,5,True
6317,IA_medio,17,Derrota,5,True
6317,IA_dificil,18,Empate,4,True
6318,IA_facil,21,Victoria,6,False
6318,IA_medio,17,Derrota,5,False
6318,IA_dificil,11,Derrota,5,False
6319,IA_facil,9,Derrota,4,False
6319,IA_medio,16,Derrota,4,False
6319,IA_dificil,21,Victoria,4,False
6320,IA_facil,20,Victoria,5,True
6320,IA_medio,17,Derrota,5,True
6320,IA_dificil,17,Derrota,5,True
6321,IA_facil,19,Empate,5,True
6321,IA_medio,19,Empate,7,True
6321,IA_dificil,19,Empate,7,True
6322,IA_facil,19,Derrota,6,True
6322,IA_medio,20,Victoria,5,True
6322,IA_dificil,18,Derrota,5,True
6323,IA_facil,17,Derrota,4,True
6323,IA_medio,18,Derrota,4,True
6323,IA_dificil,20,Victoria,5,False
6324,IA_facil,20,Victoria,6,True
6324,IA_medio,19,Derrota,6,True
6324,IA_dificil,19,Derrota,4,True
6325,IA_facil,18,Derrota,7,True
6325,IA_medio,19,Derrota,4,True
6325,IA_dificil,20,Victoria,6,True
6326,IA_facil,17,Derrota,6,True
6326,IA_medio,19,Derrota,5,True
6326,IA_dificil,20,Victoria,6,True
6327,IA_facil,17,Derrota,4,True
6327,IA_medio,18,Empate,7,True
6327,IA_dificil,18,Empate,7,True
6328,IA_facil,20,Victoria,7,False
6328,IA_medio,17,Derrota,4,True
6328,IA_dificil,17,Derrota,5,True
6329,IA_facil,19,Derrota,5,True
6329,IA_medio,20,Victoria,5,True
6329,IA_dificil,19,Derrota,5,True
6330,IA_facil,17,Derrota,6,True
6330,IA_medio,18,Victoria,4,True
6330,IA_dificil,17,Derrota,4,True
6331,IA_facil,17,Empate,5,True
6331,IA_medio,17,Empate,6,False
6331,IA_dificil,17,Empate,4,True
6332,IA_facil,18,Empate,5,True
6332,IA_medio,17,Derrota,4,True
6332,IA_dificil,18,Empate,5,True
6333,IA_facil,20,Victoria,5,True
6333,IA_medio,17,Derrota,5,True
6333,IA_dificil,17,Derrota,4,True
6334,IA_facil,13,Derrota,5,False
6334,IA_medio,15,Derrota,5,False
6334,IA_dificil,21,Victoria,5,False
6335,IA_facil,20,Victoria,6,False
6335,IA_medio,19,Derrota,5,True
6335,IA_dificil,19,Derrota,4,True
6336,IA_facil,20,Empate,5,True
6336,IA_medio,20,Empate,7,False
6336,IA_dificil,18,Derrota,5,True
6337,IA_facil,18,Derrota,6,True
6337,IA_medio,20,Victoria,6,True
6337,IA_dificil,18,Derrota,7,True
6338,IA_facil,21,Victoria,6,False
6338,IA_medio,18,Derrota,5,False
6338,IA_dificil,17,Derrota,5,False
6339,IA_facil,21,Victoria,5,False
6339,IA_medio,8,Derrota,4,False
6339,IA_dificil,12,Derrota,4,False
6340,IA_facil,20,Empate,7,False
6340,IA_medio,17,Derrota,5,True
6340,IA_dificil,20,Empate,5,True
6341,IA_facil,20,Derrota,4,True
6341,IA_medio,20,Derrota,6,False
6341,IA_dificil,21,Victoria,6,False
6342,IA_facil,21,Victoria,6,False
6342,IA_medio,15,Derrota,5,False
6342,IA_dificil,17,Derrota,4,True
6343,IA_facil,18,Derrota,5,True
6343,IA_medio,20,Empate,6,False
6343,IA_dificil,20,Empate,5,True
6344,IA_facil,10,Derrota,5,False
6344,IA_medio,19,Derrota,5,False
6344,IA_dificil,21,Victoria,5,False
6345,IA_facil,17,Derrota,4,True
6345,IA_medio,18,Empate,4,True
6345,IA_dificil,18,Empate,5,False
6346,IA_facil,17,Empate,4,True
6346,IA_medio,17,Empate,3,True
6346,IA_dificil,17,Empate,4,True
6347,IA_facil,17,Derrota,4,True
6347,IA_medio,18,Empate,6,False
6347,IA_dificil,18,Empate,4,True
6348,IA_facil,18,Derrota,5,True
6348,IA_medio,19,Derrota,5,True
6348,IA_dificil,21,Victoria,6,False
6349,IA_facil,17,Derrota,5,True
6349,IA_medio,20,Victoria,5,True
6349,IA_dificil,17,Derrota,4,True
6350,IA_facil,18,Empate,5,True
6350,IA_medio,18,Empate,4,True
6350,IA_dificil,18,Empate,5,True
6351,IA_facil,13,Derrota,6,False
6351,IA_medio,21,Victoria,6,False
6351,IA_dificil,14,Derrota,5,False
6352,IA_facil,20,Empate,6,False
6352,IA_medio,22,Derrota,5,True
6352,IA_dificil,20,Empate,5,True
6353,IA_facil,19,Derrota,5,True
6353,IA_medio,20,Victoria,5,True
6353,IA_dificil,18,Derrota,6,True
6354,IA_facil,18,Derrota,5,True
6354,IA_medio,19,Derrota,5,True
6354,IA_dificil,20,Victoria,4,True
6355,IA_facil,16,Derrota,5,False
6355,IA_medio,21,Victoria,5,False
6355,IA_dificil,9,Derrota,4,False
6356,IA_facil,17,Derrota,4,True
6356,IA_medio,20,Victoria,6,False
6356,IA_dificil,18,Derrota,5,True
6357,IA_facil,13,Derrota,4,False
6357,IA_medio,13,Derrota,4,False
6357,IA_dificil,21,Victoria,4,False
6358,IA_facil,21,Victoria,7,False
6358,IA_medio,17,Derrota,4,True
6358,IA_dificil,18,Derrota,5,True
6359,IA_facil,17,Derrota,4,True
6359,IA_medio,19,Derrota,6,False
6359,IA_dificil,21,Victoria,6,False
6360,IA_facil,21,Victoria,4,False
6360,IA_medio,9,Derrota,3,False
6360,IA_dificil,13,Derrota,3,False
6361,IA_facil,17,Derrota,4,True
6361,IA_medio,19,Derrota,5,True
6361,IA_dificil,20,Victoria,6,False
6362,IA_facil,19,Empate,5,True
6362,IA_medio,19,Empate,5,True
6362,IA_dificil,18,Derrota,4,True
6363,IA_facil,21,Victoria,8,False
6363,IA_medio,20,Derrota,6,True
6363,IA_dificil,20,Derrota,4,True
6364,IA_facil,22,Derrota,4,True
6364,IA_medio,17,Empate,4,True
6364,IA_dificil,17,Empate,4,True
6365,IA_facil,18,Empate,6,True
6365,IA_medio,18,Empate,7,False
6365,IA_dificil,18,Empate,4,True
6366,IA_facil,21,Victoria,4,False
6366,IA_medio,12,Derrota,3,False
6366,IA_dificil,9,Derrota,3,False
6367,IA_facil,20,Derrota,5,True
6367,IA_medio,17,Derrota,5,True
6367,IA_dificil,21,Victoria,7,False
6368,IA_facil,19,Victoria,6,False
6368,IA_medio,22,Derrota,5,True
6368,IA_dificil,17,Derrota,5,True
6369,IA_facil,18,Derrota,5,True
6369,IA_medio,19,Victoria,5,True
6369,IA_dificil,18,Derrota,5,True
6370,IA_facil,17,Empate,6,True
6370,IA_medio,17,Empate,6,True
6370,IA_dificil,17,Empate,4,True
6371,IA_facil,21,Victoria,5,False
6371,IA_medio,13,Derrota,4,False
6371,IA_dificil,9,Derrota,4,False
6372,IA_facil,19,Derrota,4,True
6372,IA_medio,18,Derrota,4,True
6372,IA_dificil,21,Victoria,5,False
6373,IA_facil,21,Victoria,6,False
6373,IA_medio,15,Derrota,5,False
6373,IA_dificil,15,Derrota,5,False
6374,IA_facil,21,Victoria,5,False
6374,IA_medio,13,Derrota,4,False
6374,IA_dificil,17,Derrota,4,False
6375,IA_facil,20,Victoria,5,True
6375,IA_medio,17,Derrota,4,True
6375,IA_dificil,17,Derrota,5,True
6376,IA_facil,20,Victoria,5,True
6376,IA_medio,17,Derrota,5,True
6376,IA_dificil,19,Derrota,5,True
6377,IA_facil,17,Derrota,5,True
6377,IA_medio,18,Victoria,5,True
6377,IA_dificil,17,Derrota,3,True
6378,IA_facil,18,Derrota,4,True
6378,IA_medio,17,Derrota,4,True
6378,IA_dificil,20,Victoria,6,False
6379,IA_facil,18,Derrota,4,True
6379,IA_medio,21,Victoria,6,False
6379,IA_dificil,16,Derrota,5,False
6380,IA_facil,19,Empate,6,False
6380,IA_medio,18,Derrota,4,True
6380,IA_dificil,19,Empate,4,True
6381,IA_facil,17,Derrota,5,True
6381,IA_medio,18,Derrota,5,True
6381,IA_dificil,20,Victoria,8,False
6382,IA_facil,18,Derrota,9,True
6382,IA_medio,17,Derrota,7,True
6382,IA_dificil,20,Victoria,7,True
6383,IA_facil,21,Victoria,4,False
6383,IA_medio,6,Derrota,3,False
6383,IA_dificil,12,Derrota,3,False
6384,IA_facil,17,Derrota,4,True
6384,IA_medio,18,Victoria,4,True
6384,IA_dificil,22,Derrota,6,True
6385,IA_facil,17,Derrota,5,True
6385,IA_medio,19,Victoria,6,False
6385,IA_dificil,17,Derrota,4,True
6386,IA_facil,18,Derrota,7,True
6386,IA_medio,20,Victoria,5,True
6386,IA_dificil,19,Derrota,6,True
6387,IA_facil,18,Derrota,5,True
6387,IA_medio,19,Empate,6,True
6387,IA_dificil,19,Empate,9,False
6388,IA_facil,11,Derrota,5,False
6388,IA_medio,20,Derrota,4,True
6388,IA_dificil,21,Victoria,5,False
6389,IA_facil,17,Derrota,5,False
6389,IA_medio,13,Derrota,5,False
6389,IA_dificil,21,Victoria,5,False
6390,IA_facil,19,Empate,4,True
6390,IA_medio,19,Empate,5,True
6390,IA_dificil,19,Empate,5,True
6391,IA_facil,17,Derrota,5,True
6391,IA_medio,20,Victoria,4,True
6391,IA_dificil,18,Derrota,8,True
6392,IA_facil,19,Victoria,5,True
6392,IA_medio,18,Derrota,6,True
6392,IA_dificil,17,Derrota,7,True
6393,IA_facil,20,Victoria,5,True
6393,IA_medio,17,Derrota,5,True
6393,IA_dificil,18,Derrota,8,True
6394,IA_facil,17,Derrota,6,True
6394,IA_medio,18,Derrota,7,True
6394,IA_dificil,20,Victoria,7,True
6395,IA_facil,18,Victoria,8,False
6395,IA_medio,17,Derrota,6,True
6395,IA_dificil,17,Derrota,6,True
6396,IA_facil,17,Empate,5,True
6396,IA_medio,17,Empate,7,False
6396,IA_dificil,17,Empate,4,True
6397,IA_facil,20,Victoria,6,True
6397,IA_medio,18,Derrota,6,True
6397,IA_dificil,19,Derrota,6,True
6398,IA_facil,17,Derrota,7,True
6398,IA_medio,19,Empate,7,True
6398,IA_dificil,19,Empate,4,True
6399,IA_facil,19,Victoria,6,True
6399,IA_medio,18,Derrota,6,True
6399,IA_dificil,18,Derrota,7,True
6400,IA_facil,17,Derrota,5,True
6400,IA_medio,19,Empate,6,True
6400,IA_dificil,19,Empate,7,False
6401,IA_facil,20,Victoria,6,True
6401,IA_medio,17,Derrota,7,True
6401,IA_dificil,22,Derrota,5,True
6402,IA_facil,22,Derrota,5,True
6402,IA_medio,18,Victoria,4,True
6402,IA_dificil,17,Derrota,6,True
6403,IA_facil,17,Derrota,9,True
6403,IA_medio,20,Victoria,5,True
6403,IA_dificil,17,Derrota,4,True
6404,IA_facil,14,Derrota,4,False
6404,IA_medio,16,Derrota,4,False
6404,IA_dificil,21,Victoria,4,False
6405,IA_facil,20,Derrota,7,False
6405,IA_medio,20,Derrota,5,True
6405,IA_dificil,21,Victoria,7,False
6406,IA_facil,17,Derrota,5,True
6406,IA_medio,17,Derrota,6,True
6406,IA_dificil,18,Victoria,4,True
6407,IA_facil,18,Victoria,5,True
6407,IA_medio,17,Derrota,4,True
6407,IA_dificil,17,Derrota,5,True
6408,IA_facil,19,Derrota,4,True
6408,IA_medio,19,Derrota,5,False
6408,IA_dificil,21,Victoria,5,False
6409,IA_facil,22,Derrota,5,True
6409,IA_medio,18,Victoria,4,True
6409,IA_dificil,22,Derrota,5,True
6410,IA_facil,20,Victoria,8,False
6410,IA_medio,18,Derrota,6,True
6410,IA_dificil,19,Derrota,5,True
6411,IA_facil,19,Empate,8,True
6411,IA_medio,17,Derrota,4,True
6411,IA_dificil,19,Empate,8,True
6412,IA_facil,19,Derrota,5,True
6412,IA_medio,21,Victoria,6,False
6412,IA_dificil,18,Derrota,4,True
6413,IA_facil,17,Derrota,4,True
6413,IA_medio,21,Victoria,6,False
6413,IA_dificil,19,Derrota,5,False
6414,IA_facil,20,Victoria,5,True
6414,IA_medio,22,Derrota,4,True
6414,IA_dificil,17,Derrota,5,True
6415,IA_facil,18,Derrota,6,True
6415,IA_medio,19,Derrota,4,True
6415,IA_dificil,20,Victoria,6,True
6416,IA_facil,21,Victoria,4,False
6416,IA_medio,17,Derrota,3,False
6416,IA_dificil,15,Derrota,3,False
6417,IA_facil,20,Empate,6,True
6417,IA_medio,20,Empate,6,True
6417,IA_dificil,18,Derrota,6,True
6418,IA_facil,19,Derrota,6,False
6418,IA_medio,17,Derrota,4,True
6418,IA_dificil,21,Victoria,6,False
6419,IA_facil,17,Derrota,7,True
6419,IA_medio,19,Derrota,7,True
6419,IA_dificil,20,Victoria,6,True
6420,IA_facil,22,Derrota,5,True
6420,IA_medio,20,Victoria,5,True
6420,IA_dificil,18,Derrota,6,True
6421,IA_facil,17,Derrota,5,True
6421,IA_medio,20,Victoria,7,True
6421,IA_dificil,17,Derrota,7,True
6422,IA_facil,20,Victoria,6,True
6422,IA_medio,17,Derrota,7,True
6422,IA_dificil,18,Derrota,9,True
6423,IA_facil,14,Derrota,6,False
6423,IA_medio,18,Derrota,4,True
6423,IA_dificil,21,Victoria,6,False
6424,IA_facil,17,Derrota,9,True
6424,IA_medio,19,Empate,6,True
6424,IA_dificil,19,Empate,4,True
6425,IA_facil,20,Empate,6,True
6425,IA_medio,20,Empate,7,True
6425,IA_dificil,19,Derrota,7,True
6426,IA_facil,22,Derrota,7,True
6426,IA_medio,18,Victoria,4,True
6426,IA_dificil,17,Derrota,4,True
6427,IA_facil,19,Victoria,5,True
6427,IA_medio,22,Derrota,4,True
6427,IA_dificil,18,Derrota,6,True
6428,IA_facil,18,Empate,6,False
6428,IA_medio,17,Derrota,5,True
6428,IA_dificil,18,Empate,4,True
6429,IA_facil,17,Derrota,6,True
6429,IA_medio,17,Derrota,6,True
6429,IA_dificil,19,Victoria,4,True
6430,IA_facil,17,Derrota,6,True
6430,IA_medio,18,Derrota,5,True
6430,IA_dificil,20,Victoria,5,True
6431,IA_facil,17,Derrota,4,True
6431,IA_medio,18,Empate,5,False
6431,IA_dificil,18,Empate,4,True
6432,IA_facil,18,Derrota,8,True
6432,IA_medio,19,Victoria,5,True
6432,IA_dificil,17,Derrota,5,True
6433,IA_facil,11,Derrota,5,False
6433,IA_medio,21,Victoria,5,False
6433,IA_dificil,18,Derrota,4,False
6434,IA_facil,21,Victoria,5,False
6434,IA_medio,18,Derrota,4,False
6434,IA_dificil,14,Derrota,4,False
6435,IA_facil,18,Empate,6,False
6435,IA_medio,18,Empate,4,True
6435,IA_dificil,17,Derrota,4,True
6436,IA_facil,17,Empate,4,True
6436,IA_medio,17,Empate,5,True
6436,IA_dificil,17,Empate,5,True
6437,IA_facil,21,Victoria,5,False
6437,IA_medio,15,Derrota,4,False
6437,IA_dificil,19,Derrota,4,False
6438,IA_facil,17,Derrota,6,True
6438,IA_medio,17,Derrota,4,True
6438,IA_dificil,19,Victoria,6,True
6439,IA_facil,18,Derrota,5,False
6439,IA_medio,18,Derrota,4,True
6439,IA_dificil,21,Victoria,5,False
6440,IA_facil,21,Victoria,7,False
6440,IA_medio,20,Derrota,4,True
6440,IA_dificil,13,Derrota,6,False
6441,IA_facil,17,Derrota,5,False
6441,IA_medio,21,Victoria,5,False
6441,IA_dificil,12,Derrota,4,False
6442,IA_facil,20,Empate,5,True
6442,IA_medio,20,Empate,7,False
6442,IA_dificil,19,Derrota,4,True
6443,IA_facil,17,Derrota,3,True
6443,IA_medio,17,Derrota,5,True
6443,IA_dificil,18,Victoria,4,True
6444,IA_facil,18,Derrota,4,True
6444,IA_medio,18,Derrota,5,True
6444,IA_dificil,19,Victoria,4,True
6445,IA_facil,19,Victoria,4,True
6445,IA_medio,17,Derrota,5,True
6445,IA_dificil,17,Derrota,4,True
6446,IA_facil,20,Victoria,6,True
6446,IA_medio,17,Derrota,7,True
6446,IA_dificil,19,Derrota,7,True
6447,IA_facil,17,Derrota,5,True
6447,IA_medio,21,Victoria,7,False
6447,IA_dificil,18,Derrota,4,True
6448,IA_facil,19,Derrota,4,True
6448,IA_medio,20,Victoria,5,True
6448,IA_dificil,17,Derrota,6,True
6449,IA_facil,19,Derrota,6,True
6449,IA_medio,18,Derrota,5,True
6449,IA_dificil,20,Victoria,5,True
6450,IA_facil,19,Derrota,5,True
6450,IA_medio,20,Victoria,7,False
6450,IA_dificil,17,Derrota,4,True
6451,IA_facil,20,Derrota,4,True
6451,IA_medio,21,Victoria,5,False
6451,IA_dificil,14,Derrota,4,False
6452,IA_facil,17,Derrota,4,False
6452,IA_medio,16,Derrota,4,False
6452,IA_dificil,21,Victoria,4,False
6453,IA_facil,17,Empate,6,False
6453,IA_medio,17,Empate,4,True
6453,IA_dificil,17,Empate,5,True
6454,IA_facil,20,Victoria,5,True
6454,IA_medio,18,Derrota,4,True
6454,IA_dificil,19,Derrota,5,True
6455,IA_facil,18,Derrota,7,True
6455,IA_medio,19,Victoria,8,False
6455,IA_dificil,17,Derrota,3,True
6456,IA_facil,18,Empate,5,True
6456,IA_medio,18,Empate,7,False
6456,IA_dificil,18,Empate,6,True
6457,IA_facil,21,Victoria,5,False
6457,IA_medio,15,Derrota,4,False
6457,IA_dificil,11,Derrota,4,False
6458,IA_facil,20,Victoria,5,True
6458,IA_medio,17,Derrota,5,True
6458,IA_dificil,19,Derrota,5,True
6459,IA_facil,22,Derrota,6,True
6459,IA_medio,17,Derrota,5,True
6459,IA_dificil,18,Victoria,7,False
6460,IA_facil,17,Derrota,4,True
6460,IA_medio,16,Derrota,5,False
6460,IA_dificil,21,Victoria,5,False
6461,IA_facil,20,Empate,5,True
6461,IA_medio,18,Derrota,5,True
6461,IA_dificil,20,Empate,6,False
6462,IA_facil,22,Derrota,5,True
6462,IA_medio,19,Empate,7,False
6462,IA_dificil,19,Empate,5,True
6463,IA_facil,18,Victoria,7,False
6463,IA_medio,17,Derrota,4,True
6463,IA_dificil,17,Derrota,6,True
6464,IA_facil,18,Victoria,3,True
6464,IA_medio,17,Derrota,5,True
6464,IA_dificil,22,Derrota,7,True
6465,IA_facil,21,Victoria,4,False
6465,IA_medio,11,Derrota,3,False
6465,IA_dificil,10,Derrota,3,False
6466,IA_facil,17,Derrota,4,True
6466,IA_medio,18,Derrota,6,True
6466,IA_dificil,19,Victoria,4,True
6467,IA_facil,17,Derrota,5,True
6467,IA_medio,17,Derrota,4,True
6467,IA_dificil,18,Victoria,6,False
6468,IA_facil,19,Derrota,5,False
6468,IA_medio,14,Derrota,5,False
6468,IA_dificil,21,Victoria,5,False
6469,IA_facil,17,Derrota,4,False
6469,IA_medio,13,Derrota,4,False
6469,IA_dificil,21,Victoria,4,False
6470,IA_facil,19,Derrota,4,False
6470,IA_medio,14,Derrota,4,False
6470,IA_dificil,21,Victoria,4,False
6471,IA_facil,19,Derrota,4,True
6471,IA_medio,18,Derrota,4,True
6471,IA_dificil,21,Victoria,6,False
6472,IA_facil,20,Victoria,5,True
6472,IA_medio,17,Derrota,6,True
6472,IA_dificil,17,Derrota,6,True
6473,IA_facil,14,Derrota,7,False
6473,IA_medio,21,Victoria,7,False
6473,IA_dificil,18,Derrota,4,True
6474,IA_facil,19,Victoria,5,True
6474,IA_medio,18,Derrota,4,True
6474,IA_dificil,18,Derrota,5,True
6475,IA_facil,18,Victoria,6,True
6475,IA_medio,17,Derrota,6,True
6475,IA_dificil,17,Derrota,5,True
6476,IA_facil,17,Derrota,5,True
6476,IA_medio,17,Derrota,6,True
6476,IA_dificil,18,Victoria,4,True
6477,IA_facil,22,Derrota,6,True
6477,IA_medio,17,Derrota,5,True
6477,IA_dificil,19,Victoria,5,True
6478,IA_facil,21,Victoria,7,False
6478,IA_medio,20,Derrota,5,True
6478,IA_dificil,18,Derrota,6,False
6479,IA_facil,20,Derrota,5,True
6479,IA_medio,20,Derrota,6,False
6479,IA_dificil,21,Victoria,6,False
6480,IA_facil,17,Derrota,7,True
6480,IA_medio,18,Empate,6,True
6480,IA_dificil,18,Empate,5,True
6481,IA_facil,17,Derrota,3,True
6481,IA_medio,20,Victoria,6,False
6481,IA_dificil,19,Derrota,4,True
6482,IA_facil,17,Empate,5,True
6482,IA_medio,17,Empate,5,True
6482,IA_dificil,17,Empate,4,True
6483,IA_facil,19,Victoria,6,False
6483,IA_medio,18,Derrota,4,True
6483,IA_dificil,18,Derrota,5,True
6484,IA_facil,18,Derrota,6,True
6484,IA_medio,18,Derrota,6,True
6484,IA_dificil,19,Victoria,5,True
6485,IA_facil,20,Empate,5,True
6485,IA_medio,19,Derrota,7,True
6485,IA_dificil,20,Empate,6,True
6486,IA_facil,17,Derrota,5,True
6486,IA_medio,20,Victoria,5,True
6486,IA_dificil,17,Derrota,4,True
6487,IA_facil,21,Victoria,4,False
6487,IA_medio,10,Derrota,3,False
6487,IA_dificil,10,Derrota,3,False
6488,IA_facil,18,Derrota,4,True
6488,IA_medio,18,Derrota,5,True
6488,IA_dificil,20,Victoria,5,True
6489,IA_facil,17,Derrota,5,True
6489,IA_medio,20,Victoria,5,True
6489,IA_dificil,22,Derrota,6,True
6490,IA_facil,17,Derrota,5,True
6490,IA_medio,18,Victoria,4,True
6490,IA_dificil,17,Derrota,4,True
6491,IA_facil,19,Victoria,6,True
6491,IA_medio,18,Derrota,7,True
6491,IA_dificil,18,Derrota,6,True
6492,IA_facil,21,Victoria,6,False
6492,IA_medio,14,Derrota,5,False
6492,IA_dificil,17,Derrota,4,True
6493,IA_facil,18,Derrota,5,True
6493,IA_medio,21,Victoria,6,False
6493,IA_dificil,16,Derrota,5,False
6494,IA_facil,17,Derrota,3,True
6494,IA_medio,19,Empate,5,True
6494,IA_dificil,19,Empate,6,False
6495,IA_facil,19,Victoria,5,True
6495,IA_medio,18,Derrota,6,True
6495,IA_dificil,17,Derrota,5,True
6496,IA_facil,17,Derrota,5,True
6496,IA_medio,17,Derrota,5,True
6496,IA_dificil,18,Victoria,7,False
6497,IA_facil,17,Derrota,5,False
6497,IA_medio,21,Victoria,5,False
6497,IA_dificil,9,Derrota,4,False
6498,IA_facil,19,Victoria,6,False
6498,IA_medio,18,Derrota,4,True
6498,IA_dificil,17,Derrota,4,True
6499,IA_facil,22,Derrota,6,True
6499,IA_medio,17,Empate,4,True
6499,IA_dificil,17,Empate,7,False
6500,IA_facil,19,Derrota,4,True
6500,IA_medio,18,Derrota,5,True
6500,IA_dificil,21,Victoria,8,False
6501,IA_facil,18,Derrota,4,True
6501,IA_medio,19,Victoria,6,False
6501,IA_dificil,17,Derrota,5,True
6502,IA_facil,19,Derrota,6,False
6502,IA_medio,21,Victoria,6,False
6502,IA_dificil,14,Derrota,5,False
6503,IA_facil,18,Derrota,7,True
6503,IA_medio,19,Derrota,4,True
6503,IA_dificil,20,Victoria,8,False
6504,IA_facil,20,Empate,5,True
